Month,Vertical,Horizontal,Client,Project Id,Project Name,Grade,Onsite/Offshore,Count
Feb,Healthcare,QA,Johnson & Johnson,156,Johnson & Johnson_QA_project,Analyst,Onsite,2
Feb,Healthcare,QA,Johnson & Johnson,156,Johnson & Johnson_QA_project,Associate,Onsite,2
Feb,Healthcare,QA,Johnson & Johnson,156,Johnson & Johnson_QA_project,Contractor,Offshore,2
Feb,Healthcare,QA,Johnson & Johnson,156,Johnson & Johnson_QA_project,Contractor,Onsite,2
Feb,Healthcare,QA,Johnson & Johnson,156,Johnson & Johnson_QA_project,Manager,Offshore,1
Feb,Healthcare,QA,Johnson & Johnson,156,Johnson & Johnson_QA_project,Manager,Onsite,1
Feb,Healthcare,QA,Johnson & Johnson,156,Johnson & Johnson_QA_project,Senior Associate,Offshore,4
Feb,Healthcare,QA,McKesson,111,McKesson_QA_project,Analyst,Offshore,1
Feb,Healthcare,QA,McKesson,111,McKesson_QA_project,Analyst,Onsite,1
Feb,Healthcare,QA,McKesson,111,McKesson_QA_project,Associate,Offshore,1
Feb,Healthcare,QA,McKesson,111,McKesson_QA_project,Contractor,Offshore,3
Feb,Healthcare,QA,McKesson,111,McKesson_QA_project,Contractor,Onsite,5
Feb,Healthcare,QA,McKesson,111,McKesson_QA_project,Manager,Offshore,2
Feb,Healthcare,QA,McKesson,111,McKesson_QA_project,Senior Associate,Onsite,1
Feb,Healthcare,QA,Merck,87,Merck_QA_project,Analyst,Offshore,2
Feb,Healthcare,QA,Merck,87,Merck_QA_project,Analyst,Onsite,3
Feb,Healthcare,QA,Merck,87,Merck_QA_project,Associate,Offshore,1
Feb,Healthcare,QA,Merck,87,Merck_QA_project,Contractor,Offshore,3
Feb,Healthcare,QA,Merck,87,Merck_QA_project,Manager,Offshore,2
Feb,Healthcare,QA,Merck,87,Merck_QA_project,Senior Associate,Offshore,1
Feb,Healthcare,QA,Merck,87,Merck_QA_project,Senior Associate,Onsite,1
Feb,Healthcare,QA,MetLife,162,MetLife_QA_project,Analyst,Offshore,3
Feb,Healthcare,QA,MetLife,162,MetLife_QA_project,Analyst,Onsite,2
Feb,Healthcare,QA,MetLife,162,MetLife_QA_project,Contractor,Offshore,2
Feb,Healthcare,QA,MetLife,162,MetLife_QA_project,Contractor,Onsite,2
Feb,Healthcare,QA,MetLife,162,MetLife_QA_project,Manager,Offshore,3
Feb,Healthcare,QA,MetLife,162,MetLife_QA_project,Senior Manager,Offshore,1
Feb,Healthcare,QA,Pfizer,160,Pfizer_QA_project,Analyst,Offshore,1
Feb,Healthcare,QA,Pfizer,160,Pfizer_QA_project,Analyst,Onsite,1
Feb,Healthcare,QA,Pfizer,160,Pfizer_QA_project,Associate,Offshore,2
Feb,Healthcare,QA,Pfizer,160,Pfizer_QA_project,Contractor,Offshore,4
Feb,Healthcare,QA,Pfizer,160,Pfizer_QA_project,Director,Offshore,1
Feb,Healthcare,QA,Pfizer,160,Pfizer_QA_project,Director,Onsite,1
Feb,Healthcare,QA,Pfizer,160,Pfizer_QA_project,Manager,Offshore,1
Feb,Healthcare,QA,Pfizer,160,Pfizer_QA_project,Senior Associate,Offshore,1
Feb,Healthcare,QA,Pfizer,160,Pfizer_QA_project,Senior Associate,Onsite,2
Feb,Healthcare,QA,Pfizer,160,Pfizer_QA_project,Senior Manager,Offshore,1
Feb,Healthcare,QA,Walgreen,246,Walgreen_QA_project,Analyst,Offshore,2
Feb,Healthcare,QA,Walgreen,246,Walgreen_QA_project,Analyst,Onsite,1
Feb,Healthcare,QA,Walgreen,246,Walgreen_QA_project,Associate,Offshore,2
Feb,Healthcare,QA,Walgreen,246,Walgreen_QA_project,Associate,Onsite,1
Feb,Healthcare,QA,Walgreen,246,Walgreen_QA_project,Contractor,Offshore,2
Feb,Healthcare,QA,Walgreen,246,Walgreen_QA_project,Contractor,Onsite,1
Feb,Healthcare,QA,Walgreen,246,Walgreen_QA_project,Manager,Onsite,1
Feb,Healthcare,QA,Walgreen,246,Walgreen_QA_project,Senior Associate,Onsite,2
Feb,Healthcare,QA,Walgreen,246,Walgreen_QA_project,Senior Manager,Offshore,1
Feb,Healthcare,SAP,Aetna,232,Aetna_SAP_project,Analyst,Offshore,2
Feb,Healthcare,SAP,Aetna,232,Aetna_SAP_project,Analyst,Onsite,2
Feb,Healthcare,SAP,Aetna,232,Aetna_SAP_project,Associate,Offshore,1
Feb,Healthcare,SAP,Aetna,232,Aetna_SAP_project,Associate,Onsite,1
Feb,Healthcare,SAP,Aetna,232,Aetna_SAP_project,Director,Offshore,1
Feb,Healthcare,SAP,Aetna,232,Aetna_SAP_project,Senior Manager,Onsite,1
Feb,Healthcare,SAP,Bristol-Myers Squibb,300,Bristol-Myers Squibb_SAP_project,Analyst,Offshore,1
Feb,Healthcare,SAP,Bristol-Myers Squibb,300,Bristol-Myers Squibb_SAP_project,Analyst,Onsite,2
Feb,Healthcare,SAP,Bristol-Myers Squibb,300,Bristol-Myers Squibb_SAP_project,Associate,Onsite,1
Feb,Healthcare,SAP,Bristol-Myers Squibb,300,Bristol-Myers Squibb_SAP_project,Contractor,Offshore,3
Feb,Healthcare,SAP,Bristol-Myers Squibb,300,Bristol-Myers Squibb_SAP_project,Contractor,Onsite,2
Feb,Healthcare,SAP,Bristol-Myers Squibb,300,Bristol-Myers Squibb_SAP_project,Manager,Offshore,2
Feb,Healthcare,SAP,Bristol-Myers Squibb,300,Bristol-Myers Squibb_SAP_project,Senior Associate,Offshore,1
Feb,Healthcare,SAP,Bristol-Myers Squibb,300,Bristol-Myers Squibb_SAP_project,Senior Associate,Onsite,1
Feb,Healthcare,SAP,Bristol-Myers Squibb,300,Bristol-Myers Squibb_SAP_project,Senior Manager,Onsite,2
Feb,Healthcare,SAP,Cardinal Health,83,Cardinal Health_SAP_project,Analyst,Offshore,2
Feb,Healthcare,SAP,Cardinal Health,83,Cardinal Health_SAP_project,Analyst,Onsite,1
Feb,Healthcare,SAP,Cardinal Health,83,Cardinal Health_SAP_project,Associate,Offshore,3
Feb,Healthcare,SAP,Cardinal Health,83,Cardinal Health_SAP_project,Associate,Onsite,2
Feb,Healthcare,SAP,Cardinal Health,83,Cardinal Health_SAP_project,Contractor,Offshore,1
Feb,Healthcare,SAP,Cardinal Health,83,Cardinal Health_SAP_project,Contractor,Onsite,2
Feb,Healthcare,SAP,Cardinal Health,83,Cardinal Health_SAP_project,Director,Onsite,1
Feb,Healthcare,SAP,Cardinal Health,83,Cardinal Health_SAP_project,Manager,Offshore,2
Feb,Healthcare,SAP,Cardinal Health,83,Cardinal Health_SAP_project,Senior Associate,Offshore,1
Feb,Healthcare,SAP,Johnson & Johnson,155,Johnson & Johnson_SAP_project,Analyst,Offshore,4
Feb,Healthcare,SAP,Johnson & Johnson,155,Johnson & Johnson_SAP_project,Analyst,Onsite,2
Feb,Healthcare,SAP,Johnson & Johnson,155,Johnson & Johnson_SAP_project,Associate,Offshore,1
Feb,Healthcare,SAP,Johnson & Johnson,155,Johnson & Johnson_SAP_project,Contractor,Offshore,1
Feb,Healthcare,SAP,Johnson & Johnson,155,Johnson & Johnson_SAP_project,Director,Offshore,1
Feb,Healthcare,SAP,Johnson & Johnson,155,Johnson & Johnson_SAP_project,Director,Onsite,1
Feb,Healthcare,SAP,Johnson & Johnson,155,Johnson & Johnson_SAP_project,Manager,Offshore,1
Feb,Healthcare,SAP,Johnson & Johnson,155,Johnson & Johnson_SAP_project,Senior Manager,Offshore,1
Feb,Healthcare,SAP,McKesson,110,McKesson_SAP_project,Analyst,Offshore,2
Feb,Healthcare,SAP,McKesson,110,McKesson_SAP_project,Analyst,Onsite,2
Feb,Healthcare,SAP,McKesson,110,McKesson_SAP_project,Associate,Offshore,1
Feb,Healthcare,SAP,McKesson,110,McKesson_SAP_project,Associate,Onsite,1
Feb,Healthcare,SAP,McKesson,110,McKesson_SAP_project,Senior Associate,Offshore,1
Feb,Healthcare,SAP,Merck,86,Merck_SAP_project,Analyst,Onsite,1
Feb,Healthcare,SAP,Merck,86,Merck_SAP_project,Associate,Offshore,2
Feb,Healthcare,SAP,Merck,86,Merck_SAP_project,Contractor,Onsite,1
Feb,Healthcare,SAP,Merck,86,Merck_SAP_project,Director,Onsite,1
Feb,Healthcare,SAP,Merck,86,Merck_SAP_project,Manager,Offshore,2
Feb,Healthcare,SAP,Merck,86,Merck_SAP_project,Senior Associate,Offshore,2
Feb,Healthcare,SAP,Walgreen,245,Walgreen_SAP_project,Analyst,Offshore,1
Feb,Healthcare,SAP,Walgreen,245,Walgreen_SAP_project,Analyst,Onsite,3
Feb,Healthcare,SAP,Walgreen,245,Walgreen_SAP_project,Associate,Onsite,1
Feb,Healthcare,SAP,Walgreen,245,Walgreen_SAP_project,Contractor,Offshore,3
Feb,Healthcare,SAP,Walgreen,245,Walgreen_SAP_project,Contractor,Onsite,1
Feb,Healthcare,SAP,Walgreen,245,Walgreen_SAP_project,Director,Offshore,1
Feb,Healthcare,SAP,Walgreen,245,Walgreen_SAP_project,Manager,Offshore,2
Feb,Manlog,Analytics,Alcoa,271,Alcoa_Analytics_project,Analyst,Offshore,1
Feb,Manlog,Analytics,Alcoa,271,Alcoa_Analytics_project,Analyst,Onsite,4
Feb,Manlog,Analytics,Alcoa,271,Alcoa_Analytics_project,Associate,Offshore,2
Feb,Manlog,Analytics,Alcoa,271,Alcoa_Analytics_project,Associate,Onsite,2
Feb,Manlog,Analytics,Alcoa,271,Alcoa_Analytics_project,Contractor,Offshore,5
Feb,Manlog,Analytics,Alcoa,271,Alcoa_Analytics_project,Contractor,Onsite,2
Feb,Manlog,Analytics,Alcoa,271,Alcoa_Analytics_project,Manager,Offshore,2
Feb,Manlog,Analytics,Alcoa,271,Alcoa_Analytics_project,Senior Associate,Onsite,1
Feb,Manlog,Analytics,Boeing,52,Boeing_Analytics_project,Analyst,Offshore,1
Feb,Manlog,Analytics,Boeing,52,Boeing_Analytics_project,Analyst,Onsite,3
Feb,Manlog,Analytics,Boeing,52,Boeing_Analytics_project,Associate,Offshore,1
Feb,Manlog,Analytics,Boeing,52,Boeing_Analytics_project,Associate,Onsite,1
Feb,Manlog,Analytics,Boeing,52,Boeing_Analytics_project,Contractor,Offshore,2
Feb,Manlog,Analytics,Boeing,52,Boeing_Analytics_project,Contractor,Onsite,1
Feb,Manlog,Analytics,Boeing,52,Boeing_Analytics_project,Director,Onsite,1
Feb,Manlog,Analytics,Boeing,52,Boeing_Analytics_project,Manager,Offshore,1
Feb,Manlog,Analytics,Boeing,52,Boeing_Analytics_project,Senior Manager,Onsite,1
Feb,Manlog,Analytics,Delphi,213,Delphi_Analytics_project,Analyst,Onsite,1
Feb,Manlog,Analytics,Delphi,213,Delphi_Analytics_project,Associate,Onsite,1
Feb,Manlog,Analytics,Delphi,213,Delphi_Analytics_project,Contractor,Offshore,1
Feb,Manlog,Analytics,Delphi,213,Delphi_Analytics_project,Contractor,Onsite,1
Feb,Manlog,Analytics,Delphi,213,Delphi_Analytics_project,Senior Associate,Offshore,2
Feb,Manlog,Analytics,Delphi,213,Delphi_Analytics_project,Senior Associate,Onsite,1
Feb,Manlog,Analytics,Ford Motor,10,Ford Motor_Analytics_project,Analyst,Offshore,2
Feb,Manlog,Analytics,Ford Motor,10,Ford Motor_Analytics_project,Analyst,Onsite,1
Feb,Manlog,Analytics,Ford Motor,10,Ford Motor_Analytics_project,Associate,Offshore,3
Feb,Manlog,Analytics,Ford Motor,10,Ford Motor_Analytics_project,Contractor,Offshore,4
Feb,Manlog,Analytics,Ford Motor,10,Ford Motor_Analytics_project,Contractor,Onsite,2
Feb,Manlog,Analytics,Ford Motor,10,Ford Motor_Analytics_project,Director,Offshore,1
Feb,Manlog,Analytics,Ford Motor,10,Ford Motor_Analytics_project,Director,Onsite,1
Feb,Manlog,Analytics,Ford Motor,10,Ford Motor_Analytics_project,Senior Associate,Offshore,1
Feb,Manlog,Analytics,Ford Motor,10,Ford Motor_Analytics_project,Senior Associate,Onsite,1
Feb,Manlog,Analytics,General Electric,17,General Electric_Analytics_project,Analyst,Offshore,4
Feb,Manlog,Analytics,General Electric,17,General Electric_Analytics_project,Contractor,Offshore,2
Feb,Manlog,Analytics,General Electric,17,General Electric_Analytics_project,Contractor,Onsite,3
Feb,Manlog,Analytics,General Electric,17,General Electric_Analytics_project,Manager,Onsite,2
Feb,Manlog,Analytics,General Electric,17,General Electric_Analytics_project,Senior Manager,Onsite,1
Feb,Manlog,Analytics,TXU,181,TXU_Analytics_project,Analyst,Offshore,2
Feb,Manlog,Analytics,TXU,181,TXU_Analytics_project,Analyst,Onsite,1
Feb,Manlog,Analytics,TXU,181,TXU_Analytics_project,Associate,Offshore,1
Feb,Manlog,Analytics,TXU,181,TXU_Analytics_project,Contractor,Offshore,4
Feb,Manlog,Analytics,TXU,181,TXU_Analytics_project,Contractor,Onsite,1
Feb,Manlog,Analytics,TXU,181,TXU_Analytics_project,Director,Onsite,1
Feb,Manlog,Analytics,TXU,181,TXU_Analytics_project,Manager,Offshore,1
Feb,Manlog,Analytics,TXU,181,TXU_Analytics_project,Manager,Onsite,1
Feb,Manlog,Analytics,TXU,181,TXU_Analytics_project,Senior Associate,Onsite,1
Feb,Manlog,Cloud,Delphi,212,Delphi_Cloud_project,Analyst,Onsite,1
Feb,Manlog,Cloud,Delphi,212,Delphi_Cloud_project,Associate,Offshore,1
Feb,Manlog,Cloud,Delphi,212,Delphi_Cloud_project,Contractor,Offshore,4
Feb,Manlog,Cloud,Delphi,212,Delphi_Cloud_project,Contractor,Onsite,1
Feb,Manlog,Cloud,Delphi,212,Delphi_Cloud_project,Manager,Offshore,2
Feb,Manlog,Cloud,Ford Motor,9,Ford Motor_Cloud_project,Analyst,Offshore,1
Feb,Manlog,Cloud,Ford Motor,9,Ford Motor_Cloud_project,Analyst,Onsite,1
Feb,Manlog,Cloud,Ford Motor,9,Ford Motor_Cloud_project,Associate,Offshore,1
Feb,Manlog,Cloud,Ford Motor,9,Ford Motor_Cloud_project,Contractor,Offshore,2
Feb,Manlog,Cloud,Ford Motor,9,Ford Motor_Cloud_project,Contractor,Onsite,2
Feb,Manlog,Cloud,Ford Motor,9,Ford Motor_Cloud_project,Manager,Offshore,1
Feb,Manlog,Cloud,Ford Motor,9,Ford Motor_Cloud_project,Senior Associate,Offshore,1
Feb,Manlog,Cloud,Ford Motor,9,Ford Motor_Cloud_project,Senior Associate,Onsite,1
Feb,Manlog,HCM,Alcoa,272,Alcoa_HCM_project,Analyst,Offshore,1
Feb,Manlog,HCM,Alcoa,272,Alcoa_HCM_project,Analyst,Onsite,1
Feb,Manlog,HCM,Alcoa,272,Alcoa_HCM_project,Associate,Offshore,1
Feb,Manlog,HCM,Alcoa,272,Alcoa_HCM_project,Contractor,Offshore,3
Feb,Manlog,HCM,Alcoa,272,Alcoa_HCM_project,Contractor,Onsite,1
Feb,Manlog,HCM,Alcoa,272,Alcoa_HCM_project,Manager,Offshore,1
Feb,Manlog,HCM,Alcoa,272,Alcoa_HCM_project,Manager,Onsite,2
Feb,Manlog,HCM,Alcoa,272,Alcoa_HCM_project,Senior Associate,Offshore,2
Feb,Manlog,HCM,Alcoa,272,Alcoa_HCM_project,Senior Associate,Onsite,1
Feb,Manlog,HCM,Alcoa,272,Alcoa_HCM_project,Senior Manager,Offshore,1
Feb,Manlog,HCM,American Intl. Group,40,American Intl. Group_HCM_project,Analyst,Offshore,4
Feb,Manlog,HCM,American Intl. Group,40,American Intl. Group_HCM_project,Associate,Offshore,2
Feb,Manlog,HCM,American Intl. Group,40,American Intl. Group_HCM_project,Associate,Onsite,1
Feb,Manlog,HCM,American Intl. Group,40,American Intl. Group_HCM_project,Contractor,Offshore,3
Feb,Manlog,HCM,American Intl. Group,40,American Intl. Group_HCM_project,Contractor,Onsite,2
Feb,Manlog,HCM,American Intl. Group,40,American Intl. Group_HCM_project,Senior Manager,Offshore,1
Feb,Manlog,HCM,Boeing,53,Boeing_HCM_project,Analyst,Offshore,3
Feb,Manlog,HCM,Boeing,53,Boeing_HCM_project,Analyst,Onsite,4
Feb,Manlog,HCM,Boeing,53,Boeing_HCM_project,Associate,Offshore,1
Feb,Manlog,HCM,Boeing,53,Boeing_HCM_project,Contractor,Offshore,4
Feb,Manlog,HCM,Boeing,53,Boeing_HCM_project,Contractor,Onsite,2
Feb,Manlog,HCM,Boeing,53,Boeing_HCM_project,Manager,Offshore,1
Feb,Manlog,HCM,Boeing,53,Boeing_HCM_project,Senior Associate,Onsite,1
Feb,Manlog,HCM,Boeing,53,Boeing_HCM_project,Senior Manager,Offshore,2
Feb,Manlog,HCM,Delphi,214,Delphi_HCM_project,Analyst,Offshore,1
Feb,Manlog,HCM,Delphi,214,Delphi_HCM_project,Associate,Offshore,3
Feb,Manlog,HCM,Delphi,214,Delphi_HCM_project,Contractor,Offshore,4
Feb,Manlog,HCM,Delphi,214,Delphi_HCM_project,Manager,Offshore,3
Feb,Manlog,HCM,Delphi,214,Delphi_HCM_project,Senior Associate,Offshore,1
Feb,Manlog,HCM,Enron,14,Enron_HCM_project,Analyst,Offshore,4
Feb,Manlog,HCM,Enron,14,Enron_HCM_project,Analyst,Onsite,2
Feb,Manlog,HCM,Enron,14,Enron_HCM_project,Associate,Offshore,2
Feb,Manlog,HCM,Enron,14,Enron_HCM_project,Associate,Onsite,1
Feb,Manlog,HCM,Enron,14,Enron_HCM_project,Contractor,Offshore,1
Feb,Manlog,HCM,Ford Motor,11,Ford Motor_HCM_project,Analyst,Offshore,2
Feb,Manlog,HCM,Ford Motor,11,Ford Motor_HCM_project,Associate,Offshore,2
Feb,Manlog,HCM,Ford Motor,11,Ford Motor_HCM_project,Contractor,Offshore,1
Feb,Manlog,HCM,Ford Motor,11,Ford Motor_HCM_project,Contractor,Onsite,1
Feb,Manlog,HCM,Ford Motor,11,Ford Motor_HCM_project,Manager,Onsite,1
Feb,Manlog,HCM,Ford Motor,11,Ford Motor_HCM_project,Senior Associate,Offshore,2
Feb,Manlog,HCM,Ford Motor,11,Ford Motor_HCM_project,Senior Manager,Offshore,1
Feb,Manlog,HCM,Ford Motor,11,Ford Motor_HCM_project,Senior Manager,Onsite,1
Feb,Manlog,HCM,General Electric,18,General Electric_HCM_project,Analyst,Offshore,1
Feb,Manlog,HCM,General Electric,18,General Electric_HCM_project,Analyst,Onsite,1
Feb,Manlog,HCM,General Electric,18,General Electric_HCM_project,Associate,Offshore,1
Feb,Manlog,HCM,General Electric,18,General Electric_HCM_project,Contractor,Offshore,2
Feb,Manlog,HCM,General Electric,18,General Electric_HCM_project,Contractor,Onsite,2
Feb,Manlog,HCM,General Electric,18,General Electric_HCM_project,Director,Onsite,1
Feb,Manlog,HCM,General Electric,18,General Electric_HCM_project,Manager,Onsite,1
Feb,Manlog,HCM,General Electric,18,General Electric_HCM_project,Senior Associate,Offshore,1
Feb,Manlog,HCM,General Electric,18,General Electric_HCM_project,Senior Manager,Offshore,1
Feb,Manlog,HCM,Sysco,296,Sysco_HCM_project,Analyst,Offshore,2
Feb,Manlog,HCM,Sysco,296,Sysco_HCM_project,Analyst,Onsite,3
Feb,Manlog,HCM,Sysco,296,Sysco_HCM_project,Contractor,Offshore,5
Feb,Manlog,HCM,Sysco,296,Sysco_HCM_project,Contractor,Onsite,3
Feb,Manlog,HCM,Sysco,296,Sysco_HCM_project,Director,Onsite,1
Feb,Manlog,HCM,Sysco,296,Sysco_HCM_project,Senior Associate,Offshore,1
Feb,Manlog,HCM,TXU,182,TXU_HCM_project,Analyst,Offshore,2
Feb,Manlog,HCM,TXU,182,TXU_HCM_project,Analyst,Onsite,2
Feb,Manlog,HCM,TXU,182,TXU_HCM_project,Associate,Offshore,1
Feb,Manlog,HCM,TXU,182,TXU_HCM_project,Contractor,Offshore,2
Feb,Manlog,HCM,TXU,182,TXU_HCM_project,Contractor,Onsite,1
Feb,Manlog,HCM,TXU,182,TXU_HCM_project,Manager,Offshore,2
Feb,Manlog,HCM,TXU,182,TXU_HCM_project,Senior Associate,Onsite,3
Feb,Manlog,HCM,TXU,182,TXU_HCM_project,Senior Manager,Onsite,1
Feb,Manlog,QA,Alcoa,274,Alcoa_QA_project,Analyst,Offshore,1
Feb,Manlog,QA,Alcoa,274,Alcoa_QA_project,Analyst,Onsite,1
Feb,Manlog,QA,Alcoa,274,Alcoa_QA_project,Associate,Onsite,1
Feb,Manlog,QA,Alcoa,274,Alcoa_QA_project,Contractor,Offshore,5
Feb,Manlog,QA,Alcoa,274,Alcoa_QA_project,Contractor,Onsite,3
Feb,Manlog,QA,Alcoa,274,Alcoa_QA_project,Manager,Offshore,1
Feb,Manlog,QA,Alcoa,274,Alcoa_QA_project,Manager,Onsite,1
Feb,Manlog,QA,Allstate,180,Allstate_QA_project,Analyst,Offshore,2
Feb,Manlog,QA,Allstate,180,Allstate_QA_project,Associate,Offshore,3
Feb,Manlog,QA,Allstate,180,Allstate_QA_project,Associate,Onsite,1
Feb,Manlog,QA,Allstate,180,Allstate_QA_project,Contractor,Offshore,4
Feb,Manlog,QA,Allstate,180,Allstate_QA_project,Contractor,Onsite,1
Feb,Manlog,QA,Allstate,180,Allstate_QA_project,Director,Offshore,1
Feb,Manlog,QA,American Intl. Group,42,American Intl. Group_QA_project,Analyst,Offshore,2
Feb,Manlog,QA,American Intl. Group,42,American Intl. Group_QA_project,Analyst,Onsite,2
Feb,Manlog,QA,American Intl. Group,42,American Intl. Group_QA_project,Associate,Offshore,3
Feb,Manlog,QA,American Intl. Group,42,American Intl. Group_QA_project,Associate,Onsite,2
Feb,Manlog,QA,American Intl. Group,42,American Intl. Group_QA_project,Contractor,Offshore,1
Feb,Manlog,QA,American Intl. Group,42,American Intl. Group_QA_project,Contractor,Onsite,2
Feb,Manlog,QA,American Intl. Group,42,American Intl. Group_QA_project,Director,Offshore,1
Feb,Manlog,QA,American Intl. Group,42,American Intl. Group_QA_project,Manager,Offshore,1
Feb,Manlog,QA,American Intl. Group,42,American Intl. Group_QA_project,Senior Associate,Offshore,2
Feb,Manlog,QA,American Intl. Group,42,American Intl. Group_QA_project,Senior Associate,Onsite,1
Feb,Manlog,QA,American Intl. Group,42,American Intl. Group_QA_project,Senior Manager,Offshore,2
Feb,Manlog,QA,American Intl. Group,42,American Intl. Group_QA_project,Senior Manager,Onsite,1
Feb,Manlog,QA,Boeing,55,Boeing_QA_project,Analyst,Offshore,3
Feb,Manlog,QA,Boeing,55,Boeing_QA_project,Analyst,Onsite,2
Feb,Manlog,QA,Boeing,55,Boeing_QA_project,Associate,Offshore,2
Feb,Manlog,QA,Boeing,55,Boeing_QA_project,Contractor,Offshore,1
Feb,Manlog,QA,Boeing,55,Boeing_QA_project,Contractor,Onsite,4
Feb,Manlog,QA,Boeing,55,Boeing_QA_project,Manager,Offshore,1
Feb,Manlog,QA,Boeing,55,Boeing_QA_project,Manager,Onsite,1
Feb,Manlog,QA,Boeing,55,Boeing_QA_project,Senior Manager,Offshore,1
Feb,Manlog,QA,Caterpillar,304,Caterpillar_QA_project,Analyst,Offshore,3
Feb,Manlog,QA,Caterpillar,304,Caterpillar_QA_project,Contractor,Offshore,3
Feb,Manlog,QA,Caterpillar,304,Caterpillar_QA_project,Director,Onsite,1
Feb,Manlog,QA,Caterpillar,304,Caterpillar_QA_project,Manager,Offshore,2
Feb,Manlog,QA,Caterpillar,304,Caterpillar_QA_project,Senior Associate,Onsite,2
Feb,Manlog,QA,Delphi,216,Delphi_QA_project,Analyst,Offshore,3
Feb,Manlog,QA,Delphi,216,Delphi_QA_project,Analyst,Onsite,5
Feb,Manlog,QA,Delphi,216,Delphi_QA_project,Associate,Offshore,1
Feb,Manlog,QA,Delphi,216,Delphi_QA_project,Contractor,Offshore,4
Feb,Manlog,QA,Delphi,216,Delphi_QA_project,Senior Manager,Onsite,2
Feb,Manlog,QA,DuPont de Nemours (E.I.),224,DuPont de Nemours (E.I.)_QA_project,Analyst,Offshore,2
Feb,Manlog,QA,DuPont de Nemours (E.I.),224,DuPont de Nemours (E.I.)_QA_project,Analyst,Onsite,1
Feb,Manlog,QA,DuPont de Nemours (E.I.),224,DuPont de Nemours (E.I.)_QA_project,Associate,Offshore,1
Feb,Manlog,QA,DuPont de Nemours (E.I.),224,DuPont de Nemours (E.I.)_QA_project,Associate,Onsite,1
Feb,Manlog,QA,DuPont de Nemours (E.I.),224,DuPont de Nemours (E.I.)_QA_project,Contractor,Offshore,1
Feb,Manlog,QA,DuPont de Nemours (E.I.),224,DuPont de Nemours (E.I.)_QA_project,Manager,Offshore,1
Feb,Manlog,QA,DuPont de Nemours (E.I.),224,DuPont de Nemours (E.I.)_QA_project,Senior Associate,Offshore,1
Feb,Manlog,QA,Enron,16,Enron_QA_project,Analyst,Offshore,4
Feb,Manlog,QA,Enron,16,Enron_QA_project,Analyst,Onsite,1
Feb,Manlog,QA,Enron,16,Enron_QA_project,Contractor,Offshore,3
Feb,Manlog,QA,Enron,16,Enron_QA_project,Contractor,Onsite,2
Feb,Manlog,QA,Enron,16,Enron_QA_project,Manager,Offshore,2
Feb,Manlog,QA,Enron,16,Enron_QA_project,Senior Associate,Offshore,2
Feb,Manlog,QA,Enron,16,Enron_QA_project,Senior Associate,Onsite,1
Feb,Manlog,QA,Ford Motor,13,Ford Motor_QA_project,Analyst,Offshore,3
Feb,Manlog,QA,Ford Motor,13,Ford Motor_QA_project,Contractor,Offshore,4
Feb,Manlog,QA,Ford Motor,13,Ford Motor_QA_project,Contractor,Onsite,1
Feb,Manlog,QA,Ford Motor,13,Ford Motor_QA_project,Senior Associate,Offshore,1
Feb,Manlog,QA,Ford Motor,13,Ford Motor_QA_project,Senior Associate,Onsite,1
Feb,Manlog,QA,General Electric,20,General Electric_QA_project,Analyst,Offshore,2
Feb,Manlog,QA,General Electric,20,General Electric_QA_project,Analyst,Onsite,3
Feb,Manlog,QA,General Electric,20,General Electric_QA_project,Associate,Offshore,2
Feb,Manlog,QA,General Electric,20,General Electric_QA_project,Contractor,Offshore,5
Feb,Manlog,QA,General Electric,20,General Electric_QA_project,Contractor,Onsite,2
Feb,Manlog,QA,General Electric,20,General Electric_QA_project,Director,Offshore,1
Feb,Manlog,QA,General Electric,20,General Electric_QA_project,Manager,Offshore,1
Feb,Manlog,QA,General Electric,20,General Electric_QA_project,Senior Associate,Offshore,1
Feb,Manlog,QA,General Electric,20,General Electric_QA_project,Senior Manager,Onsite,1
Feb,Manlog,QA,General Motors,8,General Motors_QA_project,Analyst,Offshore,1
Feb,Manlog,QA,General Motors,8,General Motors_QA_project,Associate,Onsite,1
Feb,Manlog,QA,General Motors,8,General Motors_QA_project,Contractor,Offshore,8
